GEOID,total_pop_moe_acs5_23,total_vap_moe_acs5_23,white_vap_moe_acs5_23,black_vap_moe_acs5_23,amin_vap_moe_acs5_23,asian_vap_moe_acs5_23,nhpi_vap_moe_acs5_23,other_vap_moe_acs5_23,two_or_more_races_vap_moe_acs5_23,non_hispanic_white_vap_moe_acs5_23,hispanic_vap_moe_acs5_23,total_cvap_moe_acs5_23,white_cvap_moe_acs5_23,black_cvap_moe_acs5_23,amin_cvap_moe_acs5_23,asian_cvap_moe_acs5_23,nhpi_cvap_moe_acs5_23,other_cvap_moe_acs5_23,two_or_more_races_cvap_moe_acs5_23,non_hispanic_white_cvap_moe_acs5_23,hispanic_cvap_moe_acs5_23
13163,555555555.0,90.82400563727631,110.57124400132251,101.23734488813898,51.088159097779204,47.43416490252569,32.526911934581186,141.4496376806954,86.97700845625813,95.88534820294495,90.82400563727631,175.13994404475525,104.01442207694085,105.19980988575978,40.28647415696737,50.37856687124,46.0,122.07784401765949,92.14119599831554,101.5036945140422,128.8642696793801
13165,555555555.0,395.6071283483148,370.06080581439585,357.865896670806,20.8806130178211,21.93171219946131,28.284271247461902,30.479501308256342,121.82774724995944,374.41287371029324,123.98790263570072,403.1352130489223,384.8869964028403,358.9818936938185,35.156791662493895,35.79106033634656,40.0,40.50925820105819,120.77251342917394,384.16532899260966,111.93301568348814
13167,555555555.0,785674200.532712,49.76946855251722,105.47511554864494,28.284271247461902,28.284271247461902,28.284271247461902,32.01562118716424,97.9081201943945,36.05551275463989,64.03124237432849,45.36518488885502,49.56813492557492,109.20164833920778,40.0,40.0,40.0,38.58756276314948,99.80981915623332,45.8257569495584,59.87486951969081
13169,555555555.0,71.50524456289902,102.7277956543408,59.20304046246274,12.041594578792296,56.302753041036986,38.18376618407357,82.92767933567175,113.95174417269794,52.43090691567332,62.22539674441618,189.11107846977131,152.620444239951,66.82065548915246,40.0374824383352,61.37589103222861,54.0,85.36392680752216,111.48094007497426,111.46748404803976,111.18003417880388
13171,555555555.0,32.526911934581186,209.29644048573783,285.04736448527285,25.495097567963924,72.91776189653656,32.526911934581186,37.48332962798263,228.55415113272392,42.190046219457976,227.18494668441394,194.7151766041877,234.00641016861056,325.54108803651803,41.32795663954365,53.777318638995006,46.0,41.7492514902962,230.85709865628996,101.85283501208987,227.59833039809408
13173,555555555.0,106.6255128944288,91.706052144883,94.81033698917012,33.97057550292606,70.09279563550022,32.526911934581186,148.36778626103444,157.610278852618,51.31276644267,107.56393447619885,193.89172236070317,88.88756943465155,100.23472452199387,46.0,46.0,46.0,153.32318807016765,149.8365776437783,61.163714733492114,176.67484257811014
13175,555555555.0,154.23683088030563,148.8220413782851,82.68010643437755,24.08318915758459,139.2838827718412,54.91812087098393,146.50938536489735,127.06297651164952,52.839379254491625,49.49747468305833,244.48721847982156,166.16558007000125,104.58011283222064,48.30113870293329,155.67594547649293,60.0,125.69009507514902,121.99180300331658,122.91053657030385,150.61872393563823
13177,555555555.0,161.01242188104618,131.7459676802292,219.97272558205938,42.42640687119285,156.0,69.77822009767804,127.4244874425634,238.80117252643464,123.00406497347964,70.71067811865476,425.7992484727985,196.39246421387966,382.11516588588836,60.0,201.0696396774013,81.6639455328972,122.68659258452001,251.37422302217067,186.59581988887103,129.98846102635417
13179,555555555.0,101.31633629380802,222.6791413671249,458.4157501657202,101.9803902718557,155.21919984331836,67.26812023536856,313.16768671112925,593.9848482916042,79.2464510246358,785674200.532712,571.2171215921315,348.9699127432048,566.1616376972216,87.61278445523804,153.6326788154135,57.56735185849702,322.91484945725244,517.0715617784448,310.26923792087416,321.3642792844283
13181,555555555.0,36.359317925395686,38.600518131237564,75.6042326857432,28.284271247461902,26.248809496813376,28.284271247461902,18.439088914585774,76.83749084919418,26.90724809414742,35.84689665786984,109.97272389097216,64.34283176858165,99.02019995940222,40.0,38.58756276314948,40.0,27.748873851023216,63.631753079732135,56.45352070508977,39.50949253027682
13183,555555555.0,103.24727599312246,134.71822445385777,286.0367109306076,39.408120990476064,37.8021163428716,60.166435825965294,257.07002936943076,321.1385993617086,32.449961479175904,77.78174593052023,267.44906057041965,185.49932614432862,298.61848569705126,43.86342439892262,49.27473997901968,51.088159097779204,265.5899094468764,309.66271974520924,132.89845747788047,187.79243861242125
13185,555555555.0,84.86459803710851,396.21458832304495,290.0431002454635,164.26807358704855,240.36014644695155,99.28242543370907,314.00636936215164,485.28136168618715,251.03187048659777,785674200.532712,621.028984830821,440.33850615180137,374.54639232009697,143.98958295654586,236.48467180770933,110.31319050775387,299.6881712714067,481.53296875707275,331.0785405307931,383.22447729757556
13187,555555555.0,224.51057881534223,160.20611723651504,249.0180716333656,62.24146527838174,99.32774033471213,46.861498055439924,145.0,230.85276693165278,95.63472172804185,785674200.532712,368.01222805771005,293.34109838207127,161.9845671661347,75.32595834106593,109.84079387914127,63.21392251711643,138.94243412291294,230.36926878383758,275.9673893778031,177.99157283422156
13189,555555555.0,86.27861844049197,97.83659846908007,111.03603018840326,38.18376618407357,57.271284253105414,38.18376618407357,98.29038610159185,135.7645019878171,38.18376618407357,81.32035415564789,212.52293993825703,119.52405615607262,208.42984431218096,54.0,63.20601237224193,54.0,101.00495037373169,131.43059004660978,74.82646590612174,102.90772565750348
13191,555555555.0,132.94359706281458,59.665735560705194,107.82393055347222,19.235384061671343,17.204650534085253,32.526911934581186,32.526911934581186,153.44705927452634,32.526911934581186,132.93607486307093,146.37622757811462,71.33722730804723,114.84772527133482,37.78888725538237,36.796738985948195,46.0,46.0,154.09737181405788,36.42801120017397,135.05184189784308
13193,555555555.0,122.88612614937456,83.09632964216891,89.30845424706443,23.853720883753127,43.266615305567875,32.526911934581186,104.17773274553444,83.00602387778854,32.526911934581186,111.25196627475849,102.64014809030625,89.23564310296643,95.04735661763561,40.33608806019741,57.91372894228103,46.0,47.52893855326458,77.09085548883213,46.0,92.97311439335567
13195,555555555.0,84.17244204607586,220.238507078122,99.02019995940222,42.42640687119285,95.02105029939419,42.42640687119285,228.12277396174193,222.79138223908032,160.0312469488381,72.83543093852057,244.80604567698077,190.10786411929413,108.49884792015075,50.60632371551998,110.00909053346456,60.0,195.66808630944394,203.36912253338755,172.11042966653707,190.2656038279121
13197,555555555.0,15.556349186104045,73.0,152.41062955056645,40.311288741492746,69.92138442565336,28.284271247461902,72.91776189653656,139.5886814895821,39.44616584663204,14.142135623730951,100.00499987500625,67.86015030929418,155.0129026887762,38.47076812334269,40.0,40.0,64.389440128021,140.63783274780653,57.73214009544424,66.97014260101288
13199,555555555.0,204.55317157159897,84.50443775329198,97.09788875150684,36.796738985948195,54.120236510939236,32.449961479175904,65.39113089708727,234.3608329051593,41.400483088968905,196.3593644316461,217.18425357285918,92.27133899537819,98.76234100101111,53.028294334251406,59.61543424315552,50.1098792654702,65.40642170307133,235.93007438645884,54.12947441089743,201.2212712413874
13201,555555555.0,66.52818951391959,26.248809496813376,68.8839603971781,39.81205847478876,25.238858928247925,27.202941017470888,26.248809496813376,74.41102068914255,26.248809496813376,66.52818951391959,87.2639673633969,38.31448812133603,74.46475676452586,48.83646178829912,27.49545416973504,37.36308338453881,38.58756276314948,77.80745465570763,38.31448812133603,72.24956747275377
13205,555555555.0,125.8729518204765,81.5659242576212,129.76902558006668,29.410882339705484,28.460498941515414,38.18376618407357,157.20687007888682,97.0,36.069377593742864,121.62236636408618,185.51549800488368,78.9430174239622,149.61951744341377,44.40720662234904,39.11521443121589,54.0,136.44779221372548,70.02142529254886,71.91661838546081,131.0915710486376
13207,555555555.0,155.2063143045411,118.46096403457132,110.07270324653611,51.40038910358559,117.66052864066182,38.18376618407357,78.40918313565064,174.04022523543227,79.84985911070852,91.21951545584969,218.87210877587853,160.36209028320877,121.4495780149112,64.03124237432849,139.7497763862254,54.0,82.48030067840442,171.04970037974343,139.8713694792469,98.03060746521976
13209,555555555.0,57.982756057296896,60.81118318204309,129.76902558006668,31.240998703626616,31.240998703626616,28.284271247461902,94.2019108086455,132.61975720080324,7.280109889280518,57.982756057296896,164.61773901982738,64.51356446515724,176.43412368360038,42.14261501141095,39.50949253027682,40.0,82.15838362577492,137.40451229854133,26.40075756488817,111.32834320154055
13211,555555555.0,101.86265262597475,77.38862965578342,55.154328932550705,38.18376618407357,48.91829923454004,38.18376618407357,90.0499861188218,146.60491124106312,62.16912416947821,90.50966799187809,146.42745644174798,118.80235687897779,89.45948803788227,54.0,33.91164991562634,54.0,60.77005841695399,143.13280546401654,108.41586599755591,106.1178590059185
13213,555555555.0,89.80534505250787,392.1683312048539,87.65842800324451,88.75246475450696,96.60745312862771,131.46862743635836,302.03476621077914,345.4677987888307,226.89645215384044,785674200.532712,363.7938976948349,366.9931879476784,81.36952746575342,64.1404708432983,89.05054744357274,137.00364958642524,186.51541491254818,326.4199748789893,234.12389882282415,308.30828727103653
13215,555555555.0,75.07329751649384,581.1239110551209,574.9513022856805,113.14592347937243,242.1652328473268,75.6042326857432,608.3896777559593,767.3832158706626,356.5613551690648,785674200.532712,848.9216689424296,723.5834437022451,682.1488107444005,89.56561840349231,296.22120113185684,89.59910713840847,507.74206049922634,760.8376962269942,579.1528295709173,573.0916157125316
13217,555555555.0,144.2497833620557,414.40318531594323,575.5692834055689,51.73973328110612,147.05441169852742,48.08326112068523,464.0366364846638,646.8052257055442,176.23280057923384,785674200.532712,1050.3494656541698,378.39265320563504,871.0149252452567,70.63285354564121,193.53810994220234,68.0,373.1876203734524,620.185456133889,322.7847580044634,586.6412873298299
13219,555555555.0,127.27922061357856,174.72549899771354,239.13385373049965,94.62557793746889,79.30952023559341,167.70509831248424,166.83225107874077,315.6263613832026,119.03780911962384,118.0889495253472,476.1743378217688,369.0650349193215,309.50767357207803,95.13148795220224,156.48003067484362,62.0966987850401,179.98888854593218,297.86070569982877,351.3545218152173,223.3741256278354
13221,555555555.0,82.68010643437755,96.87620966986684,117.65202930676547,41.048751503547585,36.76955262170047,28.0178514522438,108.90362712049586,155.5538491969903,29.154759474226502,53.74011537017761,154.50889942006577,101.80864403379509,126.49901185384809,52.373657500693994,42.82522621072771,42.930175867331364,86.73522929006414,152.64992630198026,42.261093218230876,127.1770419533337
13223,555555555.0,555555555.000002,793.249645445871,594.9394927217389,215.74522010927612,176.13914953808538,128.57682528356344,499.9399963995679,925.6630056343399,580.4937553497023,785674200.532712,1379.5205688934109,844.6372002226755,1242.1231822971504,138.6542462386205,224.26100864840504,137.27344972717776,377.66254778571835,918.6854739245636,760.5498011307346,601.8754023882352
13225,555555555.0,174.80560631741764,178.932948335403,130.0,87.86353054595519,80.15609770940699,59.20304046246274,235.22967499871268,199.01004999748127,41.10960958218893,109.60383204979651,317.5279515255311,205.45072401916718,158.94024034208581,91.04394543296111,59.28743543112655,70.44856279584417,110.34038245356956,205.12191496766016,160.14056325615942,234.0213665458776
13227,555555555.0,108.89444430272832,155.3962676514465,88.72992730753249,39.698866482558415,97.83659846908007,39.05124837953327,116.8289347721702,235.46761985462035,111.66467659918243,4.47213595499958,252.87744067037693,225.02888703453164,93.68564457802486,56.42694391866354,58.93216439263028,57.66281297335398,79.47955712005447,246.9534369066363,198.37842624640413,137.58633653092156
13229,555555555.0,99.00505037623081,125.8729518204765,86.40023148117139,35.608987629529715,32.526911934581186,32.526911934581186,66.75327707311455,164.87874332369228,92.13034245024816,97.58073580374356,170.57842770995398,154.31137352768266,92.32009532057471,37.296112397943034,46.0,46.0,46.0,216.60563242907605,132.4764129949177,142.41839768793918
13231,555555555.0,50.32891812864648,79.07591289387686,43.139309220245984,24.041630560342615,39.6232255123179,32.526911934581186,78.39005038906404,58.0,62.93647591023825,35.35533905932738,140.70181235506527,150.56892109595526,53.693575034635195,40.44749683231337,47.30750469005948,46.0,70.52659073002182,60.55575942881073,141.7533068397348,46.71188285650665
13233,555555555.0,148.49242404917499,375.6447790133652,260.9674309181128,145.4269576110289,267.26204369494747,42.42640687119285,371.2034482598458,416.92325432865937,154.0194792875239,149.90663761154806,525.8117533870843,330.44364118560367,264.39364591457183,54.67174773134658,161.43109985377663,60.0,270.35347232835755,355.45182514653095,240.04166305039632,412.40999017967545
13235,555555555.0,387.5590277622236,322.03881753602315,310.92442811718735,22.360679774997898,74.63243262818116,28.284271247461902,41.340053217188775,110.0,318.9435686763412,102.82509421342633,388.0605622837755,336.066957614104,316.33842637276933,36.05551275463989,63.97655820689325,40.0,38.58756276314948,109.5171219490359,334.07484191420343,83.34266614405853
13237,555555555.0,234.05341270744162,240.95850265139018,170.1763790894612,38.18376618407357,84.40379138403677,47.53945729601885,228.07893370497854,254.0649523251879,122.38055401083949,228.39658491317246,367.7866229214978,271.69468158210236,237.0759372015642,54.0,87.97726979169109,60.975404877704584,132.52546925025393,266.84077649414826,213.45257084420416,274.2571785751469
13239,238.0,259.59969183340723,147.27185746095552,254.0649523251879,19.79898987322333,19.79898987322333,19.79898987322333,19.79898987322333,32.89376840679705,146.64924138910504,22.847319317591726,260.9635989941892,147.59065011036438,254.83524089105103,28.0,28.0,28.0,28.0,38.39270764090493,147.97972834141845,29.546573405388315
13241,555555555.0,138.6001443000692,80.62257748298549,84.0535543567314,28.0178514522438,102.59142264341595,32.526911934581186,145.12063946937388,186.86893802876924,34.058772731852805,67.88225099390856,224.69979973288807,94.81033698917012,90.12768719988325,41.32795663954365,40.28647415696737,46.0,134.60312032044428,161.5239920259526,86.09878047916823,188.13027401245128
13243,555555555.0,278.10789273229915,203.6516633862832,315.24117751334455,28.284271247461902,29.0,28.284271247461902,46.09772228646444,71.02112361825881,199.44924166313595,72.53275122315436,277.0559510279467,208.90428430264421,316.507503860493,40.0,40.0,40.0,54.08326913195984,60.43177971895251,204.10781464706344,65.98484674529449
13245,555555555.0,74.79304780526061,578.4012448119385,894.5238957121269,102.6498904042279,218.50629281556172,112.92918134831227,823.9302154915791,849.8029183287147,368.0489097932502,785674200.532712,1009.0480662485807,635.4950825930913,952.6247949743907,107.52674086012279,241.43114960584518,118.34694757364889,750.335258401203,856.283831448428,496.89636746508825,404.2981573047297
13247,555555555.0,189.50989420080418,418.5510721524913,570.4042426209679,110.11357772772621,171.2337583538947,48.08326112068523,501.60143540464475,742.1677707904056,191.48106956041372,785674200.532712,1066.8664396258794,421.8186814260364,1003.6179552000851,97.35502041497398,239.92915621074485,68.0,465.54591610280505,637.2621124780603,293.82647940578806,495.07777166825014
13249,555555555.0,233.3838040653207,239.7602969634464,201.80436070610565,19.79898987322333,19.79898987322333,19.79898987322333,30.4138126514911,79.19595949289332,237.6930794112441,68.59300255857006,234.30535631948322,240.60756430336932,202.41047403728888,28.0,28.0,28.0,36.29049462324811,81.6333265278342,238.84304469672128,70.35623639735144
13251,555555555.0,47.01063709417264,53.23532661682466,150.88074761214565,24.041630560342615,32.526911934581186,32.526911934581186,24.351591323771842,169.72919607421701,39.0,42.15447781671598,65.49809157525127,59.841457201508724,152.74161188098023,40.44749683231337,46.0,46.0,46.0,168.6920270789346,47.7283982551269,50.1398045468867
13253,555555555.0,70.2922470831599,86.97700845625813,40.36087214122113,24.413111231467404,35.4682957019364,28.284271247461902,24.413111231467404,43.60045871318328,28.284271247461902,68.8839603971781,92.02173656261873,92.80624978954812,49.28488612140643,37.36308338453881,42.14261501141095,40.0,35.0,45.89117562233506,36.66060555964672,83.79140767405688
13255,555555555.0,220.0,336.89315813770986,183.96195258802837,83.19254774317228,176.5106229097841,41.617304093369626,277.3950251897103,393.517471022571,240.78413569004084,785674200.532712,521.1151504226298,421.91231316471436,353.5463194547498,75.9473501841901,127.7614965472775,63.592452382338585,261.71549438273615,416.6401324884582,351.6304878704348,283.93132972604485
13257,555555555.0,108.93117092916977,132.4235628579748,104.86181383134664,33.52610922848042,80.8084154033477,38.18376618407357,139.38794782907166,158.09174551506476,87.09190547921202,96.16652224137046,231.4260140952179,178.60851043553328,113.67937367878132,50.813384063650005,92.16832427683602,54.0,103.55674772799695,160.822883943797,148.55975228843107,150.56227947264878
13259,555555555.0,785674200.532712,99.82484660644363,301.12455894529757,29.5296461204668,80.23091673413684,19.79898987322333,306.32009401931174,95.12623192369179,14.317821063276353,278.71849597757233,380.1802204218415,79.8060148109151,343.4020966738555,35.552777669262355,28.0,28.0,28.0,97.16480844420988,28.879058156387302,73.08214556237385
13261,555555555.0,138.62178760930766,144.81022063376605,298.104008694952,49.040799340956916,117.38824472663352,81.59656855530139,110.75197515168747,321.8850726579286,33.97057550292606,77.07788269017254,223.72527796384566,171.12276295104635,295.8073697526821,62.153036933041335,88.61715409558128,90.08884503644167,93.98936110007345,328.90272118059465,109.81347822558031,175.524927004685
13263,555555555.0,785674200.532712,20.396078054371138,79.39773296511683,20.396078054371138,28.284271247461902,28.284271247461902,40.19950248448356,68.11754546370561,5.0,44.721359549995796,20.8806130178211,28.844410203711913,84.2852300228219,34.87119154832539,40.0,40.0,49.15282290977803,73.7563556583431,21.37755832643195,52.91502622129181
13265,238.0,181.8130908378162,107.00467279516349,172.246915792417,19.79898987322333,14.317821063276353,16.1245154965971,57.3149195236284,53.75872022286245,105.80170130957252,40.0,197.6891499298836,108.82095386459356,172.2498185775532,28.0,24.43358344574123,25.534290669607408,47.56048780237646,57.28874234961002,107.63828315241747,23.769728648009426
13267,555555555.0,77.78174593052023,124.90796611905904,186.49664876345634,37.53664875824692,64.25729530566937,38.18376618407357,153.56106277308712,216.9446934128604,91.3892772703669,77.78174593052023,169.0266251216062,142.9475428260311,183.44481459011044,54.01851534427802,45.28796749689701,54.0,138.8632420765121,213.86210510513544,114.03069762129844,113.14592347937243
13269,555555555.0,785674200.532712,28.284271247461902,82.96987405076617,22.360679774997898,77.62087348130012,28.284271247461902,21.18962010041709,34.66987164671943,28.284271247461902,20.8806130178211,161.02173766296275,110.8692924122816,87.65842800324451,36.05551275463989,73.65459931328118,40.0,35.34119409414458,44.74371464239419,110.8692924122816,35.156791662493895
13271,555555555.0,416.3195887776601,172.30786401090347,139.7855500400524,21.37755832643195,30.479501308256342,32.526911934581186,340.77705321808276,264.0075756488817,29.206163733020468,416.3195887776601,280.9875442079239,152.78088885721277,149.5827530165159,40.0374824383352,44.57577817604534,46.0,40.84115571332428,219.69751933055593,37.22902093797257,275.5685032800374
13273,555555555.0,41.012193308819754,28.284271247461902,50.24937810560445,28.284271247461902,40.26164427839479,20.223748416156685,41.036569057366385,33.94112549695428,28.284271247461902,40.311288741492746,60.32412452742269,34.20526275297414,52.01922721455981,40.0,49.20365840057018,34.77067730142742,38.43175770115127,45.36518488885502,34.20526275297414,41.340053217188775
13275,555555555.0,132.5745073534124,165.0969412193939,145.41664278891878,63.13477647065839,66.57326790837296,41.036569057366385,124.16923934694937,228.40534144367115,57.0087712549569,84.1486779456457,360.1416388034019,179.02513789968157,297.99496640044106,73.10950690573696,94.91575211733824,60.0,102.48902380255166,228.92356803090414,114.47707194019246,191.50456913609136
13277,555555555.0,81.39410298049853,307.52235691084314,201.30822139197394,104.69479452198185,110.80162453682708,30.066592756745816,231.87280996270349,376.1754909613331,132.1854757528224,785674200.532712,340.5436829541843,284.6014757516201,207.2607053929905,78.65112840894274,86.89649014776144,52.0,200.77350422802309,326.1717339071551,170.17344093600505,290.81781238431734
13279,555555555.0,123.1665539016173,235.47823678633233,226.29626598775332,90.60905032059435,50.60632371551998,38.18376618407357,166.23477373883,312.06569821112987,145.16542288024377,113.13708498984761,260.21145247663486,205.4555913086816,229.49509798686333,98.32598842625484,76.3347889235308,54.0,103.0970416646375,310.19671178141135,152.9803909002719,218.36208462093413
13281,555555555.0,70.76722405181653,46.010868281309364,75.8023746329889,23.853720883753127,7.810249675906654,24.698178070456937,44.40720662234904,91.0659101969557,33.83784863137726,36.069377593742864,120.82218339361361,85.19976525789258,82.48636250920512,40.33608806019741,33.45145736735546,40.84115571332428,46.021733996015406,86.96551040498757,81.13568881817667,61.99193495931547
13283,555555555.0,279.20064469839605,242.09502266672067,220.41097976280582,8.94427190999916,28.284271247461902,28.284271247461902,20.396078054371138,137.90576492663388,239.88538930080756,40.311288741492746,297.80698447148615,260.63192436844724,222.21836107756712,29.664793948382652,40.0,40.0,40.0,140.7764184798008,258.58074174230376,49.95998398718719
13285,555555555.0,148.49915824677257,231.62469643800938,227.8464395157405,40.311288741492746,95.524865872714,35.17101079013795,181.01104938649465,290.38767191463205,154.1460346554526,103.9471019317037,346.1228105745127,268.9200624721034,248.1854145593572,55.96427431853289,191.57766049307523,59.57348403442592,197.1801207018598,289.1297286686376,219.1483515794723,229.49291928074817
13287,555555555.0,81.02468759581859,77.38862965578342,105.11898020814318,30.479501308256342,28.284271247461902,28.284271247461902,97.8008179924892,100.68763578513501,28.284271247461902,81.02468759581859,124.36237373096414,52.754146756439916,112.42775458044157,41.58124577258358,40.0,40.0,107.9166344916297,104.04326023342406,34.77067730142742,114.35471131527551
13289,555555555.0,785674200.532712,57.9396237474839,130.23056476879765,42.720018726587654,38.01315561749642,28.284271247461902,64.35060217278468,100.4987562112089,50.15974481593781,55.47071299343465,63.89053137985315,58.974570791146924,133.26664999166147,51.234753829797995,27.94637722496424,40.0,57.584720195551874,104.4030650891055,57.584720195551874,36.30426972134269
13291,555555555.0,132.41223508422476,120.88010589009261,74.81310045707235,44.01136216933077,33.015148038438355,38.18376618407357,151.99013125857877,168.04761230080004,71.50524456289902,58.69412236331676,258.4550251010802,217.8325044615702,83.99404740813482,42.7551166528639,49.42671342502959,54.0,80.88881257627658,164.16759729008646,193.19161472486326,116.68333214302719
13293,555555555.0,97.0051545022222,158.02847844613325,187.8776197422141,13.038404810405298,63.198101237299845,24.596747752497688,145.24806367039804,190.41270965983338,54.78138369920935,82.07313811473277,213.2252330283637,177.14400921284354,236.67488248650298,40.34848200366403,73.83765976789893,45.42025979670306,49.06118628814432,193.25630649476875,101.12863096077193,140.32818676231798
13295,555555555.0,176.32356620712955,215.23243250030885,222.43425995111454,76.05918747922567,157.2800050864699,42.80186911806539,185.9247159470736,278.60366113890177,103.40696301506973,79.90619500389191,275.57031770493717,247.24481794367298,228.72909740564273,89.58794561770016,148.94965592440957,64.37390775772433,176.4822937294277,278.45645979219086,174.40756864310677,133.49157276772192
13297,555555555.0,121.75795661885921,307.6572768520192,210.60151946270474,103.46496991735899,154.46682491719702,71.50524456289902,302.1737910540886,384.79345108772316,145.7737973711325,785674200.532712,744.6522678405001,442.90405281505383,582.3392482050303,53.38539126015655,135.99264686004167,73.48469228349535,217.99770640995285,359.3549777031063,359.12393403949005,313.4916266824363
13299,555555555.0,152.55490814785344,88.83692925805124,125.35549449465708,58.60034129593445,92.66067126888301,14.212670403551895,119.4026800369238,181.63975335812367,42.42640687119285,99.70456358662827,233.4566340886461,129.24782396620841,150.31300675590253,57.19265687131522,86.24384035976135,44.74371464239419,105.00476179678711,200.214884561563,96.22369770487933,173.93102080997514
13301,555555555.0,785674200.532712,44.721359549995796,78.81624198095213,28.284271247461902,34.40930106817051,28.284271247461902,28.284271247461902,59.54829972383762,20.396078054371138,48.507731342539614,39.83716857408418,52.91502622129181,82.25569889071517,40.0,43.9203825119955,40.0,40.0,65.92419889539804,35.156791662493895,56.15158056546583
13303,555555555.0,90.60905032059435,85.58621384311844,75.64390259630977,40.22437072223753,29.698484809834994,32.526911934581186,71.69379331573968,99.84988733093293,49.040799340956916,86.2670273047588,112.90704141017954,78.32624081366346,84.73488065725944,49.35585071701227,43.197222132910355,46.0,58.86425061104575,102.50853622991599,49.24428900898052,91.4603739331958
13305,555555555.0,134.3800580443393,144.97241116847025,132.85330255586422,23.259406699226016,55.758407437802596,42.42640687119285,197.08373854785685,230.67292862405853,48.75448697299562,86.2670273047588,224.8132558369279,145.46820958546235,148.4688519521856,48.38388161361178,69.2314957226839,60.0,193.90203712184152,211.00947846009194,77.92945527847606,164.2498097411379
13307,555555555.0,215.8077848456816,198.97989848223364,191.03141102970474,19.79898987322333,19.79898987322333,19.79898987322333,19.79898987322333,74.09453421137081,200.86313748420838,80.2807573457052,226.74214429611447,207.14729059294982,194.0154633012534,28.0,28.0,28.0,28.0,66.007575322837,198.5094456190939,54.67174773134658
13309,555555555.0,51.66236541235796,60.0,56.00892785976178,29.0,28.284271247461902,28.284271247461902,52.630789467763066,45.09988913511872,28.284271247461902,52.3450093132096,58.45511098270193,64.29618962271404,59.88321968631947,41.036569057366385,40.0,40.0,55.00909015790027,49.42671342502959,33.25657829663178,56.859475903318
13311,555555555.0,159.84992962150469,209.3800372528384,127.63228431709588,32.526911934581186,46.61544808322666,38.18376618407357,184.93782739072068,160.0781059358212,187.41664813991312,59.39696961966999,259.15439413600535,255.401644473954,133.2216198670471,50.15974481593781,52.24940191045253,54.0,184.44782460088814,167.7110610544218,243.59597697827442,109.43491216243562
13313,555555555.0,785674200.532712,1105.9186226843276,165.91865476793137,406.4283454681772,97.74456506629922,39.96248240537617,1002.5691996066905,836.2069121933877,86.05230967266364,785674200.532712,1138.6193393755439,802.2200446261612,207.5837180512961,231.56208670678367,141.124058898545,62.52199612936234,823.007290368682,719.5262330172542,200.8183258569795,1103.9827897209268
13315,555555555.0,111.19802156513397,107.56393447619885,60.08327554319921,20.8806130178211,28.284271247461902,20.09975124224178,39.66106403010388,72.53275122315436,15.0,111.19802156513397,47.738873049120045,39.319206502675,65.74952471311104,35.156791662493895,40.0,34.698703145794944,37.749172176353746,73.38937252763509,36.359317925395686,44.429719783046124
13317,555555555.0,78.39005038906404,49.24428900898052,75.61084578286372,38.3275357934736,28.284271247461902,28.284271247461902,95.42536350467836,109.34349546269316,21.18962010041709,77.52418977325722,113.36225121265015,64.70703207534712,80.72793816269557,47.634021455258214,40.0,40.0,71.02112361825881,97.29337079164233,42.91852746774987,109.84989758757175
13319,555555555.0,82.73451516749222,59.941638282582836,50.21951811795888,20.09975124224178,20.09975124224178,28.284271247461902,92.35799911215054,83.48652585896721,55.569775957799216,82.03657720797473,95.83840566286565,63.28506932918696,53.95368384086484,34.698703145794944,34.698703145794944,40.0,94.69952481401371,88.14760348415605,59.07622195096772,97.57048734120374
13321,555555555.0,93.94147114027967,93.23089616645332,224.84883811129646,100.96038827183659,11.180339887498949,27.459060435491963,99.32270636667126,232.20680437919987,45.0,91.706052144883,175.04856468991684,134.19016357393713,228.06797232404202,86.17424209124209,29.546573405388315,47.031904065219386,96.0937042682818,235.32530675641326,120.3287164395931,134.97407158413796
